fps_count,is_gookmin100,video_length_seconds,exercise_id,file_size,job_ymd,operation_name,repetition_count_name,resolution,set_count_name,training_week_name,body_part,exercise_tool,fitness_factor_name,fitness_level_name,target_group,training_aim_name,training_place_name,training_section_name,training_sequence_name,training_step_name,image_url,video_url,description,image_file_name,title,standard_title,muscles
29.96,1,145,334,23896539,20220916,NULL,,1280*720,,NULL,하체,짐볼,근력,고급,어르신,NULL,실내,NULL,NULL,NULL,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00680/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00680.mp4,"근력 운동 중, 다리로 짐볼 들어올리기운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00680_FR_00003.jpeg,"다리로 짐볼 들어올리기","짐볼 레그 리프트","배곧은근,엉덩관절굽힘근"
29.96,1,90,335,15171058,20220923,NULL,,1280*720,,NULL,몸통,의자,근력,초급,어르신,NULL,실내/실외,NULL,NULL,NULL,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00681/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00681.mp4,"근력 운동 중, 의자에 앉아 등 굽혔다 펴기운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00681_SC_00001.jpeg,"의자에 앉아 등 굽혔다 펴기","체어 로우",척추세움근
29.96,1,103,336,17682105,20221012,NULL,,1280*720,,NULL,전신,기타,근력,중급,어르신,NULL,실내,NULL,NULL,NULL,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00682/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00682.mp4,"근력 운동 중, 엎드려 양팔 및 다리 들어올리기운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00682_FR_00009.jpeg,"엎드려 양팔 및 다리 들어올리기",슈퍼맨,"척추세움근,큰볼기근,큰허리근"
29.96,1,140,337,23409739,20221009,NULL,,1280*720,,NULL,몸통,탄력밴드,근력,중급,어르신,NULL,실내,NULL,NULL,NULL,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00683/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00683.mp4,"근력 운동 중, 앉아서 밴드 잡고 몸통 돌리기운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00683_FR_00009.jpeg,"앉아서 밴드 잡고 몸통 돌리기",트위스트,"배곧은근,배바깥빗근,배속빗근,앞톱니근"
29.96,1,144,338,24217769,20220922,NULL,,1280*720,,NULL,몸통,탄력밴드,근력,중급,어르신,NULL,실내/실외,NULL,NULL,NULL,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00684/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00684.mp4,"근력 운동 중, 밴드 잡고 몸통 옆으로 굽히기운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00684_SC_00003.jpeg,"밴드 잡고 몸통 옆으로 굽히기","밴드 사이드 밴드","배바깥빗근,배속빗근,앞톱니근"
29.96,1,125,339,21143133,20220920,NULL,,1280*720,,NULL,전신,기타,유연성,초급,어르신,NULL,실내,NULL,NULL,NULL,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00685/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00685.mp4,"유연성 운동 중, 누워서 전신 뻗기운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00685_SC_00001.jpeg,"누워서 전신 뻗기","풀바디 스트레칭","배곧은근,앞정강근,어깨세모근,큰가슴근"
29.96,1,116,340,19347687,20220916,NULL,,1280*720,,NULL,상체,기타,유연성,초급,어르신,NULL,실내/실외,NULL,NULL,NULL,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00686/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00686.mp4,"유연성 운동 중, 깍지 끼고 상체 숙이기운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00686_SC_00001.jpeg,"깍지 끼고 상체 숙이기","포워드 벤드","넙다리두갈래근,손목굽힘근,어깨세모근,척추세움근"
29.96,1,114,341,18971876,20220922,NULL,,1280*720,,NULL,상체,기타,유연성,초급,어르신,NULL,실내,NULL,NULL,NULL,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00687/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00687.mp4,"유연성 운동 중, 목 스트레칭운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00687_SC_00022.jpeg,"목 스트레칭-1","목 스트레칭-1","머리가장긴근,머리반가시근,목빗근"
29.96,1,116,342,19269652,20220922,NULL,,1280*720,,NULL,상체,기타,유연성,초급,어르신,NULL,실내/실외,NULL,NULL,NULL,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00688/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00688.mp4,"유연성 운동 중, 등/어깨 스트레칭운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00688_SC_00010.jpeg,"등/어깨 스트레칭","등/어깨 스트레칭","넓은등근,위팔세갈래근,큰원근"
29.96,1,119,343,19682393,20221003,NULL,,1280*720,,NULL,상체,기타,유연성,초급,어르신,NULL,실내/실외,NULL,NULL,NULL,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00689/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00689.mp4,"유연성 운동 중, 어깨 뒤쪽 스트레칭운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00689_SC_00001.jpeg,"어깨 뒤쪽 스트레칭","어깨 뒤쪽 스트레칭","가시아래근,가시윗근,등세모근"
29.96,1,106,345,17728871,20220922,NULL,,1280*720,,NULL,하체,기타,유연성,초급,어르신,NULL,실내,NULL,NULL,NULL,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00691/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00691.mp4,"유연성 운동 중, 엉덩이 스트레칭운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00691_SC_00032.jpeg,"엉덩이 스트레칭1","엉덩이 스트레칭1","큰볼기근,허리엉덩갈비근"
29.96,1,149,346,24680195,20221005,NULL,,1280*720,,NULL,하체,기타,유연성,중급,어르신,NULL,실내,NULL,NULL,NULL,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00692/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00692.mp4,"유연성 운동 중, 엉덩이 스트레칭운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00692_FR_00038.jpeg,"엉덩이 스트레칭2","엉덩이 스트레칭2","궁둥구멍근,큰볼기근"
29.96,1,115,347,19348902,20220920,NULL,,1280*720,,NULL,하체,기타,유연성,초급,어르신,NULL,실내,NULL,NULL,NULL,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00693/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00693.mp4,"유연성 운동 중, 넙다리 앞쪽 스트레칭운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00693_SC_00001.jpeg,"넙다리 앞쪽 스트레칭-1","쿼드 스트레칭-1","넙다리곧은근,볼기근,안쪽넓은근"
29.96,1,116,348,19564019,20220920,NULL,,1280*720,,NULL,하체,맨몸,유연성,초급,어르신,NULL,실내,NULL,NULL,NULL,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00694/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00694.mp4,"유연성 운동 중, 넙다리 안쪽 스트레칭운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00694_SC_00001.jpeg,"넙다리 안쪽 스트레칭-1","내전근 스트레칭-1","모음근,큰볼기근"
29.96,1,103,349,17206093,20220926,NULL,,1280*720,,NULL,몸통,기타,유연성,초급,어르신,NULL,실내,NULL,NULL,NULL,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00695/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00695.mp4,"유연성 운동 중, 허리 스트레칭운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00695_SC_00001.jpeg,"허리 스트레칭-1","허리 스트레칭-1","배곧은근,척추세움근"
29.96,1,118,350,19363181,20220926,NULL,,1280*720,,NULL,몸통,기타,유연성,초급,어르신,NULL,실내,NULL,NULL,NULL,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00696/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00696.mp4,"유연성 운동 중, 배 스트레칭운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00696_SC_00001.jpeg,"배 스트레칭-1","배 스트레칭-1","배곧은근,엉덩관절굽힘근"
29.96,1,120,351,20270516,20220922,NULL,,1280*720,,NULL,몸통,기타,유연성,초급,어르신,NULL,실내,NULL,NULL,NULL,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00697/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00697.mp4,"유연성 운동 중, 옆구리 스트레칭운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00697_SC_00001.jpeg,"옆구리 스트레칭-1","옆구리 스트레칭-1","배곧은근,배바깥빗근"
29.96,1,143,352,24135168,20220922,NULL,,1280*720,,NULL,전신,맨몸,유연성,초급,어르신,NULL,실내,NULL,NULL,NULL,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00698/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00698.mp4,"유연성 운동 중, 양팔 벌려 전신 비틀기운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00698_SC_00001.jpeg,"양팔 벌려 전신 비틀기",트위스트,"넓은등근,넙다리두갈래근,척추세움근,큰볼기근"
29.96,1,147,353,24352037,20220922,NULL,,1280*720,,NULL,상체,기타,유연성,초급,어르신,NULL,실내/실외,NULL,NULL,NULL,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00699/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00699.mp4,"유연성 운동 중, 목 돌림 스트레칭운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00699_SC_00003.jpeg,"목 돌림 스트레칭","목 돌림 스트레칭","머리널판근,목빗근,어깨올림근"
29.96,1,141,354,23896626,20220927,NULL,,1280*720,,NULL,상체,기타,유연성,중급,어르신,NULL,실내/실외,NULL,NULL,NULL,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00700/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00700.mp4,"유연성 운동 중, 회전근개 스트레칭운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00700_SC_00001.jpeg,"회전근개 스트레칭","회전근개 스트레칭","가시아래근,가시윗근,넓은등근,어깨밑근,어깨세모근,작은원근,큰가슴근"
29.96,1,134,355,22844792,20220922,NULL,,1280*720,,NULL,상체,기타,유연성,초급,어르신,NULL,실내,NULL,NULL,NULL,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00701/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00701.mp4,"유연성 운동 중, 어깨 스트레칭운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00701_SC_00018.jpeg,"어깨 스트레칭","어깨 스트레칭","등세모근,어깨세모근,작은원근"
29.96,1,129,356,22144166,20220922,NULL,,1280*720,,NULL,상체,맨몸,유연성,초급,어르신,NULL,실내/실외,NULL,NULL,NULL,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00702/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00702.mp4,"유연성 운동 중, 어깨 양 옆으로 돌리기운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00702_SC_00001.jpeg,"어깨 양 옆으로 돌리기","어깨 회전 운동","가시아래근,가시윗근,작은원근"
29.96,1,127,357,21397463,20220920,NULL,,1280*720,,NULL,하체,기타,유연성,초급,어르신,NULL,실내/실외,NULL,NULL,NULL,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00703/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00703.mp4,"유연성 운동 중, 골반 스트레칭운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00703_SC_00006.jpeg,"골반 스트레칭1","골반 스트레칭1","가로돌기사이근,뭇갈래근"
29.96,1,137,358,23348859,20220920,NULL,,1280*720,,NULL,하체,기타,유연성,초급,어르신,NULL,실내/실외,NULL,NULL,NULL,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00704/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00704.mp4,"유연성 운동 중, 골반 스트레칭운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00704_SC_00001.jpeg,"골반 스트레칭2","골반 스트레칭2","배바깥빗근,허리엉덩갈비근"
29.96,1,129,359,22322435,20220922,NULL,,1280*720,,NULL,몸통,맨몸,유연성,초급,어르신,NULL,실내,NULL,NULL,NULL,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00705/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00705.mp4,"유연성 운동 중, 몸통 앞으로 굽혀 걷기운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00705_SC_00001.jpeg,"몸통 앞으로 굽혀 걷기","포워드 밴드 워킹","넙다리두갈래근,장딴지근,척추세움근"
29.96,1,140,361,23549434,20220923,NULL,,1280*720,,NULL,몸통,맨몸,유연성,중급,어르신,NULL,실내,NULL,NULL,NULL,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00707/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00707.mp4,"유연성 운동 중, 몸통 비틀기운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00707_SC_00001.jpeg,"몸통 비틀기",트위스트,"가시사이근,등가시근,허리네모근"
29.96,1,145,362,24024906,20220905,NULL,,1280*720,,NULL,상체,기타,유연성,초급,어르신,NULL,실내,NULL,NULL,NULL,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00708/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00708.mp4,"유연성 운동 중, 가슴/어깨 스트레칭운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00708_SC_00001.jpeg,"가슴/어깨 스트레칭","가슴/어깨 스트레칭","어깨세모근,큰가슴근"
29.96,1,130,363,21732705,20220924,NULL,,1280*720,,NULL,상체,기타,유연성,중급,어르신,NULL,실내,NULL,NULL,NULL,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00709/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00709.mp4,"유연성 운동 중, 회전근개 스트레칭운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00709_SC_00001.jpeg,"회전근개 스트레칭1","회전근개 스트레칭1","어깨올림근,작은원근"
29.96,1,128,364,21341553,20220919,NULL,,1280*720,,NULL,상체,기타,유연성,고급,어르신,NULL,실내,NULL,NULL,NULL,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00710/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00710.mp4,"유연성 운동 중, 회전근개 스트레칭운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00710_SC_00001.jpeg,"회전근개 스트레칭2","회전근개 스트레칭2","어깨세모근,큰가슴근"
29.96,1,115,366,18879004,20220923,NULL,,1280*720,,NULL,몸통,기타,유연성,초급,어르신,NULL,,NULL,NULL,NULL,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00712/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00712.mp4,"유연성 운동 중, 몸통 비틀기운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00712_SC_00001.jpeg,"몸통 비틀기-1","몸통 비틀기-1","등가시근,바깥갈비사이근,안쪽갈비사이근,큰볼기근"
29.96,1,128,367,21120448,20220922,NULL,,1280*720,,NULL,하체,기타,유연성,초급,어르신,NULL,실내,NULL,NULL,NULL,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00713/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00713.mp4,"유연성 운동 중, 등 대고 대퇴이두근 스트레칭운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00713_SC_00001.jpeg,"등 대고 대퇴이두근 스트레칭","등 대고 대퇴이두근 스트레칭","반막모양근,반힘줄모양근,장딴지근"
29.96,1,126,368,20772977,20220921,NULL,,1280*720,,NULL,하체,기타,유연성,초급,어르신,NULL,실내,NULL,NULL,NULL,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00714/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00714.mp4,"유연성 운동 중, 마주 앉아 대퇴이두근 스트레칭운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00714_SC_00001.jpeg,"마주 앉아 대퇴이두근 스트레칭1","햄스트링 스트레칭1","넙다리두갈래근,엉덩근,장딴지근"
29.96,1,132,369,21757777,20220922,NULL,,1280*720,,NULL,하체,기타,유연성,초급,어르신,NULL,실내,NULL,NULL,NULL,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00715/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00715.mp4,"유연성 운동 중, 마주 앉아 대퇴이두근 스트레칭운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00715_SC_00001.jpeg,"마주 앉아 대퇴이두근 스트레칭2","마주 앉아 대퇴이두근 스트레칭2","반막모양근,반힘줄모양근,큰볼기근"
29.96,1,120,370,19620832,20220920,NULL,,1280*720,,NULL,하체,기타,유연성,초급,어르신,NULL,실내,NULL,NULL,NULL,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00716/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00716.mp4,"유연성 운동 중, 고관절 스트레칭운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00716_SC_00035.jpeg,"고관절 스트레칭","고관절 스트레칭","넙다리곧은근,엉덩근"
29.96,1,132,371,21705908,20220921,NULL,,1280*720,,NULL,하체,기타,유연성,초급,어르신,NULL,실내,NULL,NULL,NULL,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00717/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00717.mp4,"유연성 운동 중, 대퇴이두근 스트레칭운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00717_SC_00001.jpeg,"대퇴이두근 스트레칭1","햄스트링 스트레칭1","반막모양근,반힘줄모양근,장딴지근"
29.96,1,98,372,16574481,20220921,NULL,,1280*720,,NULL,하체,기타,유연성,중급,어르신,NULL,실내,NULL,NULL,NULL,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00718/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00718.mp4,"유연성 운동 중, 대퇴이두근 스트레칭운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00718_SC_00001.jpeg,"대퇴이두근 스트레칭2","대퇴이두근 스트레칭2","반막모양근,반힘줄모양근,장딴지근"
29.96,1,102,374,17093058,20220921,NULL,,1280*720,,NULL,하체,기타,유연성,초급,어르신,NULL,실내,NULL,NULL,NULL,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00720/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00720.mp4,"유연성 운동 중, 대퇴사두근 스트레칭운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00720_SC_00001.jpeg,"대퇴사두근 스트레칭","대퇴사두근 스트레칭","넙다리곧은근,안쪽넓은근,엉덩근"
29.96,1,124,375,20914042,20221005,NULL,,1280*720,,NULL,하체,기타,유연성,중급,어르신,NULL,실내,NULL,NULL,NULL,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00721/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00721.mp4,"유연성 운동 중, 엉덩이 스트레칭운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00721_SC_00001.jpeg,"엉덩이 스트레칭2-2","엉덩이 스트레칭2-2","큰볼기근,허리엉덩갈비근"
29.96,1,134,377,22661273,20220923,NULL,,1280*720,,NULL,몸통,기타,유연성,중급,공통,NULL,실내,NULL,NULL,NULL,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00723/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00723.mp4,"유연성 운동 중, 몸통 비틀기운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00723_SC_00001.jpeg,"몸통 비틀기-2","몸통 비틀기-2","등가시근,배바깥빗근,허리네모근"
29.96,1,108,378,17607923,20220921,NULL,,1280*720,,NULL,상체,의자,유연성,초급,공통,NULL,실내/실외,NULL,NULL,NULL,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00724/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00724.mp4,"유연성 운동 중, 목 스트레칭운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00724_SC_00001.jpeg,"목 스트레칭-2","목 스트레칭-2","머리가장긴근,머리반가시근,어깨올림근"
29.96,1,128,379,21255531,20220919,NULL,,1280*720,,NULL,상체,의자,유연성,초급,공통,NULL,실내/실외,NULL,NULL,NULL,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00725/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00725.mp4,"유연성 운동 중, 가슴 스트레칭운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00725_SC_00001.jpeg,"가슴 스트레칭","가슴 스트레칭","바깥갈비사이근,안쪽갈비사이근,큰가슴근"
29.96,1,91,381,15343538,20220922,NULL,,1280*720,,NULL,상체,의자,유연성,초급,공통,NULL,실내/실외,NULL,NULL,NULL,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00727/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00727.mp4,"유연성 운동 중, 등/어깨뒤쪽 스트레칭운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00727_SC_00001.jpeg,"등/어깨 뒤쪽 스트레칭","등/어깨 뒤쪽 스트레칭","넓은등근,위팔세갈래근,큰원근"
29.96,1,116,383,19537771,20220923,NULL,,1280*720,,NULL,몸통,의자,유연성,초급,공통,NULL,실내,NULL,NULL,NULL,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00729/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00729.mp4,"유연성 운동 중, 몸 앞으로 굽히기운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00729_SC_00001.jpeg,"몸 앞으로 굽히기","포워드 밴드","넓은등근,척추세움근,큰볼기근,허리엉덩갈비근"
29.96,1,102,384,17198556,20220920,NULL,,1280*720,,NULL,하체,의자,유연성,초급,공통,NULL,실내/실외,NULL,NULL,NULL,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00730/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00730.mp4,"유연성 운동 중, 내전근 스트레칭운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00730_SC_00001.jpeg,"내전근 스트레칭","내전근 스트레칭","긴모음근,두덩정강근,짧은 모음근"
29.96,1,103,385,17099431,20220927,NULL,,1280*720,,NULL,하체,의자,유연성,초급,공통,NULL,실내,NULL,NULL,NULL,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00731/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00731.mp4,"유연성 운동 중, 엉덩이 스트레칭운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00731_SC_00005.jpeg,"엉덩이 스트레칭-1","엉덩이 스트레칭-1","큰볼기근,허리엉덩갈비근"
29.96,1,109,386,18137680,20220921,NULL,,1280*720,,NULL,하체,의자,유연성,초급,공통,NULL,실내/실외,NULL,NULL,NULL,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00732/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00732.mp4,"유연성 운동 중, 대퇴사두근 스트레칭운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00732_SC_00001.jpeg,"대퇴사두근 스트레칭-1","대퇴사두근 스트레칭-1","넙다리곧은근,안쪽넓은근,엉덩근"
29.96,1,108,387,18722997,20220919,NULL,,1280*720,,NULL,하체,의자,유연성,초급,공통,NULL,실내,NULL,NULL,NULL,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00733/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00733.mp4,"유연성 운동 중, 발가락 폄근 스트레칭운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00733_SC_00001.jpeg,"발가락 폄근 스트레칭","발가락 폄근 스트레칭","긴발가락폄근,긴엄지발가락폄근,앞정강근"
29.96,1,101,388,16713637,20220921,NULL,,1280*720,,NULL,하체,의자,유연성,초급,어르신,NULL,실내,NULL,NULL,NULL,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00734/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00734.mp4,"유연성 운동 중, 비복근 스트레칭운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00734_SC_00001.jpeg,"비복근 스트레칭","비복근 스트레칭","넙다리두갈래근,뒤정강근,장딴지근"
29.96,1,107,389,17826700,20220923,NULL,,1280*720,,NULL,몸통,짐볼,유연성,초급,어르신,NULL,실내,NULL,NULL,NULL,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00735/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00735.mp4,"유연성 운동 중, 짐볼 앞으로 밀기운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00735_SC_00007.jpeg,"짐볼 앞으로 밀기","짐볼 프론트 푸시","작은가슴근,큰가슴근"
29.96,1,123,393,20634852,20220923,NULL,,1280*720,,NULL,하체,짐볼,유연성,초급,어르신,NULL,실내,NULL,NULL,NULL,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00739/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00739.mp4,"유연성 운동 중, 무릎 아래에서 양옆으로 굴리기운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00739_SC_00001.jpeg,"무릎 아래에서 양옆으로 굴리기","롤링 사이드 레그","돌림근,등가시근,큰볼기근"
29.96,1,119,394,19645534,20220921,NULL,,1280*720,,NULL,몸통,짐볼,유연성,초급,어르신,NULL,실내,NULL,NULL,NULL,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00740/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00740.mp4,"유연성 운동 중, 복부 스트레칭운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00740_SC_00001.jpeg,"복부 스트레칭","복부 스트레칭","등가시근,머리반가시근,바깥갈비사이근"
29.96,1,111,395,18622862,20220921,NULL,,1280*720,,NULL,상체,짐볼,유연성,초급,어르신,NULL,실내,NULL,NULL,NULL,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00741/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00741.mp4,"유연성 운동 중, 등 스트레칭운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00741_SC_00010.jpeg,"등 스트레칭","등 스트레칭","넓은등근,앞톱니근,큰원근"
29.96,1,123,396,20654005,20220922,NULL,,1280*720,,NULL,하체,짐볼,유연성,초급,어르신,NULL,실내,NULL,NULL,NULL,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00742/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00742.mp4,"유연성 운동 중, 엉덩이 스트레칭운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00742_SC_00004.jpeg,"엉덩이 스트레칭-2","엉덩이 스트레칭-2","궁둥구멍근,큰볼기근"
29.96,1,131,397,22190616,20220920,NULL,,1280*720,,NULL,하체,짐볼,유연성,초급,어르신,NULL,실내,NULL,NULL,NULL,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00743/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00743.mp4,"유연성 운동 중, 골반 스트레칭운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00743_SC_00001.jpeg,"골반 스트레칭1-1","골반 스트레칭1-1","가로돌기사이근,뭇갈래근"
